"filename", "language", "CSS", "Svelte", "TypeScript", "JSON", "JavaScript", "HTML", "pip requirements", "Shell Script", "Python", "Batch", "Ini", "Ignore", "comment", "blank", "total"
"c:\Users\Administrator\open-webui\src\lib\components\icons\PhotoSolid.svelte", "Svelte", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\Users\Administrator\open-webui\src\lib\components\icons\Plus.svelte", "Svelte", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"c:\Users\Administrator\open-webui\src\lib\components\icons\QuestionMarkCircle.svelte", "Svelte", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20
"c:\Users\Administrator\open-webui\src\lib\components\icons\Reset.svelte", "Svelte", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20
"c:\Users\Administrator\open-webui\src\lib\components\icons\Search.svelte", "Svelte", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20
"c:\Users\Administrator\open-webui\src\lib\components\icons\Share.svelte", "Svelte", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\Users\Administrator\open-webui\src\lib\components\icons\Sparkles.svelte", "Svelte", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20
"c:\Users\Administrator\open-webui\src\lib\components\icons\SparklesSolid.svelte", "Svelte", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"c:\Users\Administrator\open-webui\src\lib\components\icons\Star.svelte", "Svelte", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20
"c:\Users\Administrator\open-webui\src\lib\components\icons\User.svelte", "Svelte", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\Users\Administrator\open-webui\src\lib\components\icons\UserCircleSolid.svelte", "Svelte", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\Users\Administrator\open-webui\src\lib\components\icons\UserPlusSolid.svelte", "Svelte", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\Administrator\open-webui\src\lib\components\icons\UsersSolid.svelte", "Svelte", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\Administrator\open-webui\src\lib\components\icons\Wrench.svelte", "Svelte", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 21
"c:\Users\Administrator\open-webui\src\lib\components\icons\WrenchSolid.svelte", "Svelte", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\Users\Administrator\open-webui\src\lib\components\icons\XMark.svelte", "Svelte", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"c:\Users\Administrator\open-webui\src\lib\components\layout\Help.svelte", "Svelte", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 41
"c:\Users\Administrator\open-webui\src\lib\components\layout\Help\HelpMenu.svelte", "Svelte", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 61
"c:\Users\Administrator\open-webui\src\lib\components\layout\Navbar.svelte", "Svelte", 0, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 196
"c:\Users\Administrator\open-webui\src\lib\components\layout\Navbar\Menu.svelte", "Svelte", 0, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 36, 293
"c:\Users\Administrator\open-webui\src\lib\components\layout\Overlay\AccountPending.svelte", "Svelte", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 63
"c:\Users\Administrator\open-webui\src\lib\components\layout\Sidebar.svelte", "Svelte", 0, 768, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 115, 927
"c:\Users\Administrator\open-webui\src\lib\components\layout\Sidebar\ArchivedChatsModal.svelte", "Svelte", 0, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 256
"c:\Users\Administrator\open-webui\src\lib\components\layout\Sidebar\ChannelItem.svelte", "Svelte", 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 95
"c:\Users\Administrator\open-webui\src\lib\components\layout\Sidebar\ChannelModal.svelte", "Svelte", 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 201
"c:\Users\Administrator\open-webui\src\lib\components\layout\Sidebar\ChatItem.svelte", "Svelte", 0, 389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 49, 440
"c:\Users\Administrator\open-webui\src\lib\components\layout\Sidebar\ChatMenu.svelte", "Svelte", 0, 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 278
"c:\Users\Administrator\open-webui\src\lib\components\layout\Sidebar\Folders.svelte", "Svelte", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 36
"c:\Users\Administrator\open-webui\src\lib\components\layout\Sidebar\Folders\FolderMenu.svelte", "Svelte", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 71
"c:\Users\Administrator\open-webui\src\lib\components\layout\Sidebar\RecursiveFolder.svelte", "Svelte", 0, 424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 71, 496
"c:\Users\Administrator\open-webui\src\lib\components\layout\Sidebar\SearchInput.svelte", "Svelte", 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30, 227
"c:\Users\Administrator\open-webui\src\lib\components\layout\Sidebar\UserMenu.svelte", "Svelte", 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20, 223
"c:\Users\Administrator\open-webui\src\lib\components\layout\UpdateInfoToast.svelte", "Svelte", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 40
"c:\Users\Administrator\open-webui\src\lib\components\playground\Chat.svelte", "Svelte", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 53, 400
"c:\Users\Administrator\open-webui\src\lib\components\playground\Chat\Message.svelte", "Svelte", 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 77
"c:\Users\Administrator\open-webui\src\lib\components\playground\Chat\Messages.svelte", "Svelte", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Users\Administrator\open-webui\src\lib\components\playground\Completions.svelte", "Svelte", 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 198
"c:\Users\Administrator\open-webui\src\lib\components\playground\Notes.svelte", "Svelte", 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14, 123
"c:\Users\Administrator\open-webui\src\lib\components\workspace\Knowledge.svelte", "Svelte", 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 198
"c:\Users\Administrator\open-webui\src\lib\components\workspace\Knowledge\CreateKnowledgeBase.svelte", "Svelte", 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 162
"c:\Users\Administrator\open-webui\src\lib\components\workspace\Knowledge\ItemMenu.svelte", "Svelte", 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 70
"c:\Users\Administrator\open-webui\src\lib\components\workspace\Knowledge\KnowledgeBase.svelte", "Svelte", 0, 752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 863
"c:\Users\Administrator\open-webui\src\lib\components\workspace\Knowledge\KnowledgeBase\AddContentMenu.svelte", "Svelte", 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 108
"c:\Users\Administrator\open-webui\src\lib\components\workspace\Knowledge\KnowledgeBase\AddTextContentModal.svelte", "Svelte", 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 170
"c:\Users\Administrator\open-webui\src\lib\components\workspace\Knowledge\KnowledgeBase\Files.svelte", "Svelte", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 46
"c:\Users\Administrator\open-webui\src\lib\components\workspace\Models.svelte", "Svelte", 0, 467, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 532
"c:\Users\Administrator\open-webui\src\lib\components\workspace\Models\ActionsSelector.svelte", "Svelte", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 60
"c:\Users\Administrator\open-webui\src\lib\components\workspace\Models\Capabilities.svelte", "Svelte", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 47
"c:\Users\Administrator\open-webui\src\lib\components\workspace\Models\FiltersSelector.svelte", "Svelte", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 61
"c:\Users\Administrator\open-webui\src\lib\components\workspace\Models\Knowledge.svelte", "Svelte", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 64
"c:\Users\Administrator\open-webui\src\lib\components\workspace\Models\Knowledge\Selector.svelte", "Svelte", 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 168
"c:\Users\Administrator\open-webui\src\lib\components\workspace\Models\ModelEditor.svelte", "Svelte", 0, 701, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 798
"c:\Users\Administrator\open-webui\src\lib\components\workspace\Models\ModelMenu.svelte", "Svelte", 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 103
"c:\Users\Administrator\open-webui\src\lib\components\workspace\Models\ToolsSelector.svelte", "Svelte", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 58
"c:\Users\Administrator\open-webui\src\lib\components\workspace\Prompts.svelte", "Svelte", 0, 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 350
"c:\Users\Administrator\open-webui\src\lib\components\workspace\Prompts\PromptEditor.svelte", "Svelte", 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 211
"c:\Users\Administrator\open-webui\src\lib\components\workspace\Prompts\PromptMenu.svelte", "Svelte", 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 96
"c:\Users\Administrator\open-webui\src\lib\components\workspace\Tools.svelte", "Svelte", 0, 465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 526
"c:\Users\Administrator\open-webui\src\lib\components\workspace\Tools\ToolMenu.svelte", "Svelte", 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 121
"c:\Users\Administrator\open-webui\src\lib\components\workspace\Tools\ToolkitEditor.svelte", "Svelte", 0, 294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 346
"c:\Users\Administrator\open-webui\src\lib\components\workspace\common\AccessControl.svelte", "Svelte", 0, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 22, 243
"c:\Users\Administrator\open-webui\src\lib\components\workspace\common\AccessControlModal.svelte", "Svelte", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 45
"c:\Users\Administrator\open-webui\src\lib\components\workspace\common\ManifestModal.svelte", "Svelte", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 105
"c:\Users\Administrator\open-webui\src\lib\components\workspace\common\ValvesModal.svelte", "Svelte", 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 203
"c:\Users\Administrator\open-webui\src\lib\constants.ts", "TypeScript", 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 104
"c:\Users\Administrator\open-webui\src\lib\dayjs.js", "JavaScript", 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 1, 3, 105
"c:\Users\Administrator\open-webui\src\lib\emoji-groups.json", "JSON", 0, 0, 0, 5054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5055
"c:\Users\Administrator\open-webui\src\lib\emoji-shortcodes.json", "JSON", 0, 0, 0, 1905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1906
"c:\Users\Administrator\open-webui\src\lib\i18n\index.ts", "TypeScript", 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 80
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\ar-BH\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\bg-BG\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\bn-BD\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\ca-ES\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\ceb-PH\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\cs-CZ\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\da-DK\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\de-DE\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\dg-DG\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\el-GR\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\en-GB\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\en-US\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\es-ES\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\eu-ES\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\fa-IR\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\fi-FI\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\fr-CA\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\fr-FR\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\he-IL\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\hi-IN\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\hr-HR\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\hu-HU\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\id-ID\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\ie-GA\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\it-IT\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\ja-JP\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\ka-GE\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\ko-KR\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\languages.json", "JSON", 0, 0, 0, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 199
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\lt-LT\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\ms-MY\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\nb-NO\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\nl-NL\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\pa-IN\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\pl-PL\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\pt-BR\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\pt-PT\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\ro-RO\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\ru-RU\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\sk-SK\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\sr-RS\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\sv-SE\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\th-TH\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\tk-TM\translation.json", "JSON", 0, 0, 0, 716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 717
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\tk-TW\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\tr-TR\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\uk-UA\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\ur-PK\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\vi-VN\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\zh-CN\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\i18n\locales\zh-TW\translation.json", "JSON", 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1161
"c:\Users\Administrator\open-webui\src\lib\index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\Users\Administrator\open-webui\src\lib\pyodide\pyodideKernel.ts", "TypeScript", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 82
"c:\Users\Administrator\open-webui\src\lib\pyodide\pyodideKernel.worker.ts", "TypeScript", 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 16, 124
"c:\Users\Administrator\open-webui\src\lib\stores\index.ts", "TypeScript", 0, 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 36, 233
"c:\Users\Administrator\open-webui\src\lib\types\index.ts", "TypeScript", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"c:\Users\Administrator\open-webui\src\lib\utils\_template_old.ts", "TypeScript", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 67
"c:\Users\Administrator\open-webui\src\lib\utils\characters\index.ts", "TypeScript", 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 198
"c:\Users\Administrator\open-webui\src\lib\utils\google-drive-picker.ts", "TypeScript", 0, 0, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 17, 213
"c:\Users\Administrator\open-webui\src\lib\utils\index.ts", "TypeScript", 0, 0, 759, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 188, 1066
"c:\Users\Administrator\open-webui\src\lib\utils\marked\extension.ts", "TypeScript", 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 95
"c:\Users\Administrator\open-webui\src\lib\utils\marked\katex-extension.ts", "TypeScript", 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 27, 159
"c:\Users\Administrator\open-webui\src\lib\utils\onedrive-file-picker.ts", "TypeScript", 0, 0, 247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17, 269
"c:\Users\Administrator\open-webui\src\lib\utils\rag\index.ts", "TypeScript", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
"c:\Users\Administrator\open-webui\src\lib\utils\transitions\index.ts", "TypeScript", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 49
"c:\Users\Administrator\open-webui\src\lib\workers\KokoroWorker.ts", "TypeScript", 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15, 107
"c:\Users\Administrator\open-webui\src\lib\workers\kokoro.worker.ts", "TypeScript", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 58
"c:\Users\Administrator\open-webui\src\lib\workers\pyodide.worker.ts", "TypeScript", 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 26, 177
"c:\Users\Administrator\open-webui\src\routes\(app)\+layout.svelte", "Svelte", 0, 298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 349
"c:\Users\Administrator\open-webui\src\routes\(app)\+page.svelte", "Svelte", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\Administrator\open-webui\src\routes\(app)\admin\+layout.svelte", "Svelte", 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 91
"c:\Users\Administrator\open-webui\src\routes\(app)\admin\+page.svelte", "Svelte", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\Administrator\open-webui\src\routes\(app)\admin\evaluations\+page.svelte", "Svelte", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\Administrator\open-webui\src\routes\(app)\admin\functions\+page.svelte", "Svelte", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"c:\Users\Administrator\open-webui\src\routes\(app)\admin\functions\create\+page.svelte", "Svelte", 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 104
"c:\Users\Administrator\open-webui\src\routes\(app)\admin\functions\edit\+page.svelte", "Svelte", 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 94
"c:\Users\Administrator\open-webui\src\routes\(app)\admin\settings\+page.svelte", "Svelte", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\Administrator\open-webui\src\routes\(app)\admin\users\+page.svelte", "Svelte", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\Administrator\open-webui\src\routes\(app)\c\[id]\+page.svelte", "Svelte", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\Administrator\open-webui\src\routes\(app)\channels\[id]\+page.svelte", "Svelte", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Users\Administrator\open-webui\src\routes\(app)\home\+layout.svelte", "Svelte", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 66
"c:\Users\Administrator\open-webui\src\routes\(app)\home\+page.svelte", "Svelte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Administrator\open-webui\src\routes\(app)\playground\+layout.svelte", "Svelte", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 77
"c:\Users\Administrator\open-webui\src\routes\(app)\playground\+page.svelte", "Svelte", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
